time,pdcl,pdtl
17.257355451583862,6.981317007977323,5.285
17.281787872314453,6.89820609121568,5.285
17.306273221969604,4.680655721257519,5.285
17.332582235336304,4.521989425621674,5.285
17.359678268432617,4.045990538714126,5.285
17.386873245239258,3.4906585039886613,5.285
17.41391682624817,3.0939927648990375,5.285
17.440642833709717,4.759988869075444,5.285
17.46712374687195,6.743317564523546,5.285
17.493554830551147,5.870652938526363,5.285
17.519784688949585,4.363323129985824,5.285
17.546011686325073,4.997988312529225,5.285
17.572053909301758,4.521989425621664,5.285
17.59856867790222,4.918655164711283,5.285
17.625373363494873,4.487989505128304,5.285
17.650541305541992,4.90354408893643,5.285
17.6751811504364,5.235987755982951,5.285
17.700300693511963,4.9866550056980845,5.285
17.725123643875122,5.485320506267864,5.285
17.74973201751709,5.235987755982998,5.285
17.774375677108765,4.654211338651517,5.285
17.79900574684143,4.404878588366603,5.285
17.82344961166382,5.734653256552824,5.285
17.84763503074646,5.734653256552779,5.285
17.871889114379883,5.235987755982998,5.285
17.89611792564392,5.5684314230295175,5.285
17.92027997970581,5.485320506267888,5.285
17.944475889205933,5.5684314230295415,5.285
17.968677043914795,6.815095174454038,5.285
17.992865085601807,6.316429673884258,5.285
18.017081260681152,4.9866550056980845,5.285
18.041259050369263,4.9866550056980845,5.285
18.065467357635498,4.654211338651541,5.285
18.089640378952026,5.485320506267888,5.285
18.11381697654724,4.820433172174824,5.285
18.13804864883423,5.900875090076085,5.285
18.162272214889526,6.482651507407495,5.285
18.18688941001892,5.111321380840529,5.285
18.220069885253906,4.654211338651564,5.285
18.246063709259033,5.235987755982998,5.285
18.272481679916382,5.069765922459714,5.285
18.298500299453735,4.9866550056980845,5.285
18.32428550720215,5.156654608165065,5.285
18.351825952529907,4.839322016893375,5.285
18.379948377609253,4.283989982167893,5.285
18.408412218093872,4.759988869075444,5.285
18.434866189956665,4.903544088936442,5.285
18.46006941795349,5.1528768392213555,5.285
18.485214233398438,3.4906585039886613,5.285
18.5104398727417,5.319098672744622,5.285
18.53563356399536,6.067096923599333,5.285
18.560776233673096,5.069765922459714,5.285
18.58599090576172,4.57110042188991,5.285
18.611159086227417,4.737322255413179,5.285
18.6364004611969,5.900875090076068,5.285
18.661622762680054,5.568431423029526,5.285
18.68685793876648,6.3995405906458736,5.285
18.711971759796143,6.482651507407518,5.285
18.737128734588623,5.485320506267911,5.285
18.762229919433594,5.817764173314432,5.285
18.78789758682251,6.815095174454038,5.285
18.814112186431885,4.820433172174824,5.285
18.840302228927612,4.73732225541317,5.285
18.866230726242065,5.983986006837692,5.285
18.892518281936646,4.820433172174824,5.285
18.91841983795166,3.906213087796823,5.285
18.944098234176636,5.235987755982998,5.285
18.970056772232056,4.903544088936477,5.285
18.996261835098267,4.57110042188991,5.285
19.021676301956177,5.485320506267911,5.285
19.046966075897217,5.319098672744627,5.285
19.072248935699463,4.737322255413194,5.285
19.097434043884277,5.900875090076061,5.285
19.122554779052734,5.949986086344306,5.285
19.1498601436615,4.2046568343499855,5.285
19.178013801574707,5.077321460347123,5.285
19.206125020980835,6.663984416705627,5.285
19.234193563461304,4.680655721257502,5.285
19.261735439300537,4.759988869075444,5.285
19.289093732833862,5.473987199436765,5.285
19.31651759147644,4.839322016893386,5.285
19.343878030776978,6.187985529798087,5.285
19.371262550354004,6.743317564523546,5.285
19.398879528045654,5.077321460347145,5.285
19.42664909362793,5.734653256552801,5.285
19.452319383621216,4.1555458380817365,5.285
19.47738003730774,4.155545838081725,5.285
19.50237536430359,4.404878588366639,5.285
19.527523279190063,5.983986006837703,5.285
19.552539587020874,7.646204342070397,5.285
19.57756233215332,3.906213087796835,5.285
19.602542400360107,3.966657390896204,5.285
19.627729415893555,4.238656754843379,5.285
19.652436017990112,3.0751039201804877,5.285
19.676945209503174,5.65154233979116,5.285
19.701436519622803,4.903544088936454,5.285
19.725986003875732,6.731984257692416,5.285
19.75046467781067,6.150207840360969,5.285
19.774925708770752,5.1528768392213555,5.285
19.799437284469604,5.2359877559829915,5.285
19.823904275894165,5.235987755982989,5.285
19.84846019744873,5.235987755982985,5.285
19.873008489608765,4.487989505128277,5.285
19.897501945495605,5.069765922459719,5.285
19.92197036743164,4.820433172174824,5.285
19.946446895599365,5.152876839221344,5.285
19.970905542373657,4.404878588366651,5.285
19.995535135269165,7.230649758262213,5.285
20.021673679351807,5.235987755982998,5.285
20.048426389694214,4.487989505128256,5.285
20.073497533798218,4.404878588366651,5.285
20.099001169204712,3.6568803375119097,5.285
20.12416100502014,5.069765922459738,5.285
20.14920926094055,4.487989505128304,5.285
20.17416000366211,6.233318757122605,5.285
20.19905972480774,5.402209589506258,5.285
20.223896741867065,5.319098672744604,5.285
20.248360633850098,4.23865675484339,5.285
20.272822618484497,5.319098672744651,5.285
20.297367334365845,5.235987755982998,5.285
20.321762800216675,4.654211338651541,5.285
20.346275329589844,5.817764173314432,5.285
20.370750665664673,4.90354408893643,5.285
20.3952476978302,5.235987755982998,5.285
20.419698476791382,5.734653256552801,5.285
20.444215059280396,5.485320506267888,5.285
20.468631982803345,5.817764173314432,5.285
20.49306607246399,4.73732225541317,5.285
20.51756477355957,6.1502078403609755,5.285
20.542027473449707,6.067096923599345,5.285
20.56652021408081,5.983986006837714,5.285
20.591511249542236,7.396871591785497,5.285
20.61689329147339,6.1502078403609755,5.285
20.641685485839844,4.73732225541317,5.285
20.66748857498169,5.235987755982998,5.285
20.693339586257935,5.235987755982998,5.285
20.719116926193237,3.656880337511933,5.285
20.74480938911438,3.4906585039886497,5.285
20.77047348022461,6.565762424169149,5.285
20.796136379241943,5.817764173314432,5.285
20.82131814956665,5.568431423029529,5.285
20.846473932266235,4.204656834349974,5.285
20.87392568588257,5.870652938526375,5.285
20.901061058044434,5.315320903800915,5.285
20.92821741104126,6.9813170079773155,5.285
20.954879999160767,6.8226507123414715,5.285
20.9813175201416,2.855993321445262,5.285
21.007741689682007,3.4906585039886577,5.285
21.034114599227905,5.553320347254685,5.285
21.061121702194214,5.394654051618837,5.285
21.088239192962646,5.315320903800912,5.285
21.115339994430542,7.06065015579527,5.285
21.1424560546875,4.918655164711283,5.285
21.169090032577515,4.521989425621664,5.285
21.195590496063232,3.966657390896204,5.285
21.222631454467773,4.680655721257502,5.285
21.24944567680359,5.160103875461504,5.285
21.27594804763794,6.898206091215693,5.285
21.300906658172607,5.900875090076037,5.285
21.325854539871216,5.402209589506258,5.285
21.350764274597168,3.9062130877968704,5.285
21.375625133514404,4.1555458380817365,5.285
21.400476932525635,4.90354408893643,5.285
21.42561101913452,5.152876839221391,5.285
21.45020055770874,6.399540590645865,5.285
21.47451162338257,5.485320506267888,5.285
21.49886989593506,5.152876839221344,5.285
21.523219347000122,4.57110042188991,5.285
21.54759931564331,4.73732225541317,5.285
21.57193350791931,4.73732225541317,5.285
21.59633231163025,4.820433172174824,5.285
21.620677947998047,6.1502078403609515,5.285
21.645040035247803,5.817764173314432,5.285
21.669410467147827,6.1502078403609515,5.285
21.693594217300415,5.402209589506258,5.285
21.717778205871582,5.651542339791148,5.285
21.741979837417603,6.482651507407518,5.285
21.766228914260864,6.482651507407518,5.285
21.79040551185608,6.815095174454062,5.285
21.814979791641235,5.319098672744627,5.285
21.8399600982666,4.404878588366651,5.285
21.864917516708374,4.73732225541317,5.285
21.890100479125977,5.069765922459726,5.285
21.915083646774292,4.820433172174812,5.285
21.940011262893677,3.989324004558465,5.285
21.964850664138794,5.734653256552801,5.285
21.989709615707397,6.1502078403609755,5.285
22.014381408691406,5.817764173314432,5.285
22.038859605789185,4.737322255413182,5.285
22.063183546066284,5.900875090076061,5.285
22.087547063827515,5.65154233979116,5.285
22.111898183822632,5.817764173314432,5.285
22.136250972747803,6.565762424169143,5.285
22.160651206970215,6.31642967388424,5.285
22.185015201568604,5.152876839221349,5.285
22.209357500076294,4.903544088936451,5.285
22.2337749004364,4.820433172174815,5.285
22.258135318756104,4.404878588366642,5.285
22.282479524612427,5.817764173314431,5.285
22.3069167137146,5.983986006837692,5.285
22.331271648406982,5.734653256552779,5.285
22.3556547164917,5.06976592245969,5.285
22.38056468963623,7.06065015579527,5.285
22.40633463859558,5.817764173314432,5.285
22.431571006774902,4.487989505128304,5.285
22.456669330596924,4.654211338651517,5.285
22.482112169265747,4.9866550056980845,5.285
22.50721836090088,4.57110042188991,5.285
22.53213930130005,4.9866550056980845,5.285
22.55707859992981,5.402209589506258,5.285
22.58231544494629,4.820433172174824,5.285
22.6069974899292,4.9866550056980845,5.285
22.631394386291504,6.316429673884212,5.285
22.65582823753357,5.485320506267911,5.285
22.68019962310791,5.069765922459714,5.285
22.70455241203308,4.73732225541317,5.285
22.728900909423828,4.73732225541317,5.285
22.753337621688843,4.903544088936454,5.285
22.77893614768982,5.402209589506258,5.285
22.804800987243652,5.734653256552801,5.285
22.829413414001465,5.402209589506258,5.285
22.853782653808594,4.820433172174824,5.285
22.87836480140686,5.983986006837714,5.285
22.902792930603027,6.565762424169149,5.285
22.927186012268066,6.565762424169149,5.285
22.952127933502197,4.9866550056980845,5.285
22.977248191833496,4.57110042188991,5.285
23.0024311542511,4.238656754843367,5.285
23.027313232421875,4.73732225541317,5.285
23.052695512771606,5.900875090076061,5.285
23.077722311019897,5.651542339791148,5.285
23.102579355239868,5.4853205062679,5.285
23.127421140670776,5.1528768392213555,5.285
23.152280807495117,5.817764173314432,5.285
23.177037954330444,5.568431423029529,5.285
23.20146131515503,5.817764173314432,5.285
23.225876331329346,6.316429673884247,5.285
23.250271320343018,4.820433172174812,5.285
23.274675369262695,3.906213087796835,5.285
23.299088954925537,4.737322255413182,5.285
23.32354974746704,6.565762424169143,5.285
23.347941637039185,3.6493247996245026,5.285
23.37368154525757,4.680655721257519,5.285
23.400116205215454,5.315320903800915,5.285
23.426584720611572,4.918655164711292,5.285
23.452993631362915,5.63265349507261,5.285
23.48369789123535,4.918655164711292,5.285
23.511789321899414,5.553320347254685,5.285
23.539031982421875,4.759988869075444,5.285
23.566293001174927,6.011689645758254,5.285
23.597797393798828,5.949986086344306,5.285
23.62574601173401,4.2839899821679275,5.285
23.653417110443115,6.316429673884212,5.285
23.679540157318115,5.734653256552779,5.285
23.705127239227295,3.739991254273563,5.285
23.730918407440186,5.734653256552779,5.285
23.75643754005432,6.731984257692432,5.285
23.781874895095825,3.989324004558476,5.285
23.80762529373169,4.321767671604996,5.285
23.832849740982056,6.316429673884258,5.285
23.85786199569702,4.571100421889934,5.285
23.882814168930054,4.404878588366627,5.285
23.907822847366333,5.817764173314432,5.285
23.932743072509766,5.319098672744627,5.285
23.95772957801819,4.072434921320083,5.285
23.982699871063232,5.069765922459714,5.285
24.007680416107178,6.565762424169149,5.285
24.032597303390503,4.9866550056980845,5.285
24.05762481689453,4.57110042188991,5.285
24.08258891105652,5.069765922459714,5.285
24.1075656414032,5.900875090076061,5.285
24.132513523101807,4.57110042188991,5.285
24.15752410888672,5.734653256552801,5.285
24.182944536209106,6.482651507407518,5.285
24.20875358581543,5.900875090076061,5.285
24.23482060432434,6.233318757122605,5.285
24.260668754577637,6.233318757122593,5.285
24.287058115005493,5.402209589506258,5.285
24.312941789627075,4.1555458380817365,5.285
24.338727235794067,6.482651507407518,5.285
24.364509344100952,5.817764173314432,5.285
24.390801906585693,4.654211338651541,5.285
24.41635799407959,4.57110042188991,5.285
24.44159460067749,5.069765922459726,5.285
24.466885089874268,5.319098672744617,5.285
24.492042064666748,4.57110042188991,5.285
24.517083168029785,5.319098672744622,5.285
24.5420401096344,5.319098672744622,5.285
24.567087173461914,4.654211338651546,5.285
24.592033624649048,5.817764173314432,5.285
24.617043018341064,5.900875090076064,5.285
24.642009496688843,5.402209589506259,5.285
24.666980028152466,5.485320506267893,5.285
24.691892385482788,7.313760675023866,5.285
24.716856479644775,5.734653256552824,5.285
24.741745471954346,4.820433172174824,5.285
24.767329931259155,5.5684314230295175,5.285
24.79323983192444,5.06976592245969,5.285
24.81930899620056,5.06976592245969,5.285
24.84498906135559,5.817764173314432,5.285
24.871384143829346,5.5684314230295175,5.285
24.897217273712158,4.73732225541317,5.285
24.92281413078308,5.651542339791171,5.285
24.94852352142334,5.900875090076085,5.285
24.97432780265808,5.152876839221344,5.285
24.99966025352478,5.402209589506258,5.285
25.024701356887817,6.7319842576924085,5.285
25.049772262573242,5.235987755982998,5.285
25.074892282485962,5.817764173314432,5.285
25.099916696548462,5.817764173314432,5.285
25.12508749961853,4.404878588366651,5.285
25.150166511535645,4.48798950512828,5.285
