time,pdcr,pdtr
17.232856035232544,5.1528768392213555,5.285
17.257355451583862,6.7319842576924085,5.285
17.281787872314453,4.404878588366639,5.285
17.306273221969604,4.521989425621674,5.285
17.332582235336304,5.711986642890536,5.285
17.359678268432617,4.442656277803749,5.285
17.386873245239258,5.156654608165065,5.285
17.41391682624817,5.47398719943676,5.285
17.440642833709717,6.187985529798075,5.285
17.46712374687195,3.8873242430782784,5.285
17.493554830551147,6.425984973251851,5.285
17.519784688949585,6.82265071234147,5.285
17.546011686325073,5.156654608165065,5.285
17.572053909301758,4.442656277803766,5.285
17.59856867790222,5.235987755982962,5.285
17.625373363494873,4.9866550056980845,5.285
17.650541305541992,4.820433172174824,5.285
17.6751811504364,5.651542339791124,5.285
17.700300693511963,6.067096923599299,5.285
17.725123643875122,4.321767671605044,5.285
17.74973201751709,4.404878588366651,5.285
17.774375677108765,5.235987755982998,5.285
17.79900574684143,5.235987755982998,5.285
17.82344961166382,4.57110042188991,5.285
17.84763503074646,5.402209589506258,5.285
17.871889114379883,5.983986006837692,5.285
17.89611792564392,4.654211338651541,5.285
17.92027997970581,5.069765922459714,5.285
17.944475889205933,6.067096923599321,5.285
17.968677043914795,6.316429673884234,5.285
17.992865085601807,5.319098672744627,5.285
18.017081260681152,6.399540590645865,5.285
18.041259050369263,6.981317007977323,5.285
18.065467357635498,4.32176767160502,5.285
18.089640378952026,4.404878588366627,5.285
18.11381697654724,5.402209589506258,5.285
18.13804864883423,5.235987755982998,5.285
18.162272214889526,4.820433172174824,5.285
18.18688941001892,5.609986881410345,5.285
18.220069885253906,6.1502078403609515,5.285
18.246063709259033,3.823102171035216,5.285
18.272481679916382,4.48798950512828,5.285
18.298500299453735,5.651542339791148,5.285
18.32428550720215,4.9186551647112955,5.285
18.351825952529907,3.8873242430782726,5.285
18.379948377609253,4.997988312529214,5.285
18.408412218093872,5.791319790708467,5.285
18.434866189956665,3.739991254273563,5.285
18.46006941795349,4.820433172174812,5.285
18.485214233398438,5.817764173314432,5.285
18.5104398727417,5.069765922459714,5.285
18.53563356399536,4.238656754843379,5.285
18.560776233673096,5.568431423029524,5.285
18.58599090576172,6.150207840360969,5.285
18.611159086227417,4.903544088936454,5.285
18.6364004611969,5.983986006837703,5.285
18.661622762680054,6.815095174454051,5.285
18.68685793876648,6.731984257692413,5.285
18.711971759796143,5.983986006837699,5.285
18.737128734588623,5.734653256552824,5.285
18.762229919433594,5.983986006837738,5.285
18.78789758682251,6.898206091215645,5.285
18.814112186431885,5.734653256552779,5.285
18.840302228927612,5.734653256552824,5.285
18.866230726242065,6.1502078403609515,5.285
18.892518281936646,5.402209589506258,5.285
18.91841983795166,5.900875090076037,5.285
18.944098234176636,6.1502078403609515,5.285
18.970056772232056,3.989324004558476,5.285
18.996261835098267,5.069765922459738,5.285
19.021676301956177,5.983986006837738,5.285
19.046966075897217,4.57110042188991,5.285
19.072248935699463,4.737322255413194,5.285
19.097434043884277,5.817764173314432,5.285
19.122554779052734,5.711986642890547,5.285
19.1498601436615,5.553320347254685,5.285
19.178013801574707,6.901983860159386,5.285
19.206125020980835,6.029319234162226,5.285
19.234193563461304,4.759988869075444,5.285
19.261735439300537,5.315320903800904,5.285
19.289093732833862,5.711986642890524,5.285
19.31651759147644,6.029319234162248,5.285
19.343878030776978,6.584651268887684,5.285
19.371262550354004,6.108652381980144,5.285
19.398879528045654,3.4906585039886635,5.285
19.42664909362793,4.48798950512828,5.285
19.452319383621216,4.9866550056980845,5.285
19.47738003730774,4.321767671604996,5.285
19.50237536430359,4.487989505128268,5.285
19.527523279190063,5.069765922459714,5.285
19.552539587020874,5.568431423029529,5.285
19.57756233215332,3.823102171035193,5.285
19.602542400360107,5.315320903800915,5.285
19.627729415893555,6.233318757122605,5.285
19.652436017990112,3.739991254273563,5.285
19.676945209503174,5.235987755982985,5.285
19.701436519622803,5.568431423029529,5.285
19.725986003875732,5.568431423029529,5.285
19.75046467781067,5.817764173314432,5.285
19.774925708770752,7.313760675023853,5.285
19.799437284469604,7.729315258832035,5.285
19.823904275894165,4.404878588366642,5.285
19.84846019744873,2.82577116989558,5.285
19.873008489608765,3.739991254273563,5.285
19.897501945495605,3.8231021710351976,5.285
19.92197036743164,3.158214836942129,5.285
19.946446895599365,5.983986006837692,5.285
19.970905542373657,6.9813170079772995,5.285
19.995535135269165,6.482651507407518,5.285
20.021673679351807,4.487989505128304,5.285
20.048426389694214,4.820433172174824,5.285
20.073497533798218,5.319098672744604,5.285
20.099001169204712,3.324436670465389,5.285
20.12416100502014,4.57110042188991,5.285
20.14920926094055,5.5684314230295175,5.285
20.17416000366211,5.651542339791124,5.285
20.19905972480774,4.1555458380817365,5.285
20.223896741867065,5.734653256552824,5.285
20.248360633850098,7.230649758262213,5.285
20.272822618484497,4.23865675484339,5.285
20.297367334365845,5.319098672744627,5.285
20.321762800216675,5.983986006837692,5.285
20.346275329589844,5.651542339791148,5.285
20.370750665664673,4.57110042188991,5.285
20.3952476978302,6.898206091215693,5.285
20.419698476791382,6.731984257692432,5.285
20.444215059280396,3.407547587227043,5.285
20.468631982803345,5.152876839221368,5.285
20.49306607246399,5.817764173314432,5.285
20.51756477355957,5.485320506267888,5.285
20.542027473449707,5.817764173314432,5.285
20.56652021408081,7.147538841500606,5.285
20.591511249542236,7.563093425308756,5.285
20.61689329147339,3.823102171035193,5.285
20.641685485839844,4.072434921320107,5.285
20.66748857498169,4.654211338651564,5.285
20.693339586257935,4.321767671605008,5.285
20.719116926193237,2.576438419610684,5.285
20.74480938911438,4.820433172174812,5.285
20.77047348022461,6.316429673884247,5.285
20.796136379241943,4.238656754843367,5.285
20.82131814956665,5.1528768392213555,5.285
20.846473932266235,6.346651825433926,5.285
20.87392568588257,5.315320903800904,5.285
20.901061058044434,3.3319922083528017,5.285
20.92821741104126,5.394654051618835,5.285
20.954879999160767,5.23598775598299,5.285
20.9813175201416,5.156654608165065,5.285
21.007741689682007,5.791319790708461,5.285
21.034114599227905,6.187985529798079,5.285
21.061121702194214,4.680655721257519,5.285
21.088239192962646,6.901983860159394,5.285
21.115339994430542,6.187985529798087,5.285
21.1424560546875,3.4113253561707437,5.285
21.169090032577515,5.394654051618846,5.285
21.195590496063232,6.029319234162248,5.285
21.222631454467773,3.966657390896204,5.285
21.24944567680359,5.463639397547458,5.285
21.27594804763794,6.565762424169125,5.285
21.300906658172607,4.404878588366651,5.285
21.325854539871216,4.404878588366651,5.285
21.350764274597168,4.903544088936477,5.285
21.375625133514404,5.235987755982998,5.285
21.400476932525635,4.1555458380817365,5.285
21.42561101913452,5.069765922459738,5.285
21.45020055770874,6.067096923599299,5.285
21.47451162338257,4.654211338651564,5.285
21.49886989593506,5.235987755982998,5.285
21.523219347000122,5.734653256552801,5.285
21.54759931564331,5.235987755982974,5.285
21.57193350791931,5.402209589506258,5.285
21.59633231163025,5.983986006837692,5.285
21.620677947998047,6.565762424169149,5.285
21.645040035247803,4.903544088936454,5.285
21.669410467147827,5.734653256552801,5.285
21.693594217300415,6.316429673884234,5.285
21.717778205871582,5.485320506267888,5.285
21.741979837417603,5.651542339791148,5.285
21.766228914260864,6.233318757122605,5.285
21.79040551185608,5.983986006837714,5.285
21.814979791641235,5.235987755982974,5.285
21.8399600982666,5.5684314230295415,5.285
21.864917516708374,5.5684314230295175,5.285
21.890100479125977,5.152876839221368,5.285
21.915083646774292,5.402209589506258,5.285
21.940011262893677,5.65154233979116,5.285
21.964850664138794,5.319098672744617,5.285
21.989709615707397,5.7346532565527895,5.285
22.014381408691406,5.734653256552801,5.285
22.038859605789185,5.7346532565527895,5.285
22.063183546066284,5.4853205062679,5.285
22.087547063827515,6.399540590645878,5.285
22.111898183822632,6.731984257692416,5.285
22.136250972747803,4.2386567548433725,5.285
22.160651206970215,4.9866550056980845,5.285
22.185015201568604,6.06709692359934,5.285
22.209357500076294,4.0724349213201005,5.285
22.2337749004364,4.820433172174815,5.285
22.258135318756104,5.734653256552798,5.285
22.282479524612427,6.150207840360971,5.285
22.3069167137146,4.23865675484339,5.285
22.331271648406982,5.5684314230295175,5.285
22.3556547164917,6.233318757122605,5.285
22.38056468963623,5.235987755982962,5.285
22.40633463859558,5.319098672744604,5.285
22.431571006774902,6.731984257692432,5.285
22.456669330596924,5.983986006837738,5.285
22.482112169265747,4.072434921320083,5.285
22.50721836090088,4.404878588366651,5.285
22.53213930130005,5.235987755982998,5.285
22.55707859992981,4.321767671605044,5.285
22.58231544494629,5.734653256552824,5.285
22.6069974899292,6.482651507407518,5.285
22.631394386291504,5.235987755982974,5.285
22.65582823753357,3.9893240045584535,5.285
22.68019962310791,5.900875090076061,5.285
22.70455241203308,7.064427924738952,5.285
22.728900909423828,3.739991254273563,5.285
22.753337621688843,4.903544088936454,5.285
22.77893614768982,5.651542339791148,5.285
22.804800987243652,5.402209589506258,5.285
22.829413414001465,5.152876839221344,5.285
22.853782653808594,6.565762424169149,5.285
22.87836480140686,6.731984257692432,5.285
22.902792930603027,2.410216586087412,5.285
22.927186012268066,4.238656754843367,5.285
22.952127933502197,5.734653256552801,5.285
22.977248191833496,5.983986006837692,5.285
23.0024311542511,5.069765922459714,5.285
23.027313232421875,5.485320506267888,5.285
23.052695512771606,5.651542339791171,5.285
23.077722311019897,4.321767671604996,5.285
23.102579355239868,5.568431423029529,5.285
23.127421140670776,5.7346532565527895,5.285
23.152280807495117,5.983986006837703,5.285
23.177037954330444,3.989324004558465,5.285
23.20146131515503,5.4853205062679,5.285
23.225876331329346,7.064427924738952,5.285
23.250271320343018,3.573769420750303,5.285
23.274675369262695,4.072434921320107,5.285
23.299088954925537,6.06709692359934,5.285
23.32354974746704,5.485320506267893,5.285
23.347941637039185,3.4906585039886577,5.285
23.37368154525757,6.663984416705627,5.285
23.400116205215454,6.9813170079773155,5.285
23.426584720611572,2.9353264692631904,5.285
23.452993631362915,3.8873242430782797,5.285
23.48369789123535,6.505318121069775,5.285
23.511789321899414,4.759988869075444,5.285
23.539031982421875,4.521989425621664,5.285
23.566293001174927,4.9127786352433125,5.285
23.597797393798828,4.601322573439606,5.285
23.62574601173401,4.2839899821679275,5.285
23.653417110443115,5.817764173314432,5.285
23.679540157318115,5.402209589506258,5.285
23.705127239227295,4.820433172174824,5.285
23.730918407440186,6.1502078403609985,5.285
23.75643754005432,6.067096923599345,5.285
23.781874895095825,3.158214836942129,5.285
23.80762529373169,5.402209589506258,5.285
23.832849740982056,6.316429673884212,5.285
23.85786199569702,3.989324004558476,5.285
23.882814168930054,4.903544088936454,5.285
23.907822847366333,6.1502078403609755,5.285
23.932743072509766,4.654211338651564,5.285
23.95772957801819,4.903544088936454,5.285
23.982699871063232,6.482651507407518,5.285
24.007680416107178,6.815095174454038,5.285
24.032597303390503,3.906213087796823,5.285
24.05762481689453,3.9893240045584535,5.285
24.08258891105652,5.152876839221344,5.285
24.1075656414032,5.734653256552779,5.285
24.132513523101807,4.903544088936454,5.285
24.15752410888672,6.399540590645865,5.285
24.182944536209106,6.731984257692432,5.285
24.20875358581543,4.1555458380817365,5.285
24.23482060432434,4.9866550056980845,5.285
24.260668754577637,5.069765922459714,5.285
24.287058115005493,4.155545838081748,5.285
24.312941789627075,4.57110042188991,5.285
24.338727235794067,5.319098672744627,5.285
24.364509344100952,4.654211338651541,5.285
24.390801906585693,4.404878588366639,5.285
24.41635799407959,5.069765922459714,5.285
24.44159460067749,4.903544088936454,5.285
24.466885089874268,5.152876839221344,5.285
24.492042064666748,5.069765922459714,5.285
24.517083168029785,4.737322255413182,5.285
24.5420401096344,5.1528768392213555,5.285
24.567087173461914,5.319098672744627,5.285
24.592033624649048,5.1528768392213555,5.285
24.617043018341064,4.820433172174812,5.285
24.642009496688843,5.900875090076064,5.285
24.666980028152466,5.485320506267893,5.285
24.691892385482788,6.233318757122605,5.285
24.716856479644775,6.4826515074075095,5.285
24.741745471954346,5.734653256552824,5.285
24.767329931259155,5.983986006837738,5.285
24.79323983192444,6.233318757122605,5.285
24.81930899620056,5.734653256552824,5.285
24.84498906135559,6.233318757122605,5.285
24.871384143829346,5.900875090076085,5.285
24.897217273712158,5.5684314230295175,5.285
24.92281413078308,5.651542339791171,5.285
24.94852352142334,5.900875090076085,5.285
24.97432780265808,5.734653256552779,5.285
24.99966025352478,6.399540590645865,5.285
25.024701356887817,6.316429673884258,5.285
25.049772262573242,3.906213087796823,5.285
25.074892282485962,5.152876839221344,5.285
25.099916696548462,5.152876839221368,5.285
25.12508749961853,4.654211338651541,5.285
25.150166511535645,5.485320506267911,5.285
